symbol,strategy,entry_date,exit_date,own_return_pct,nifty_window_return_pct,sector_peer_return_pct,excess_vs_nifty_pct,excess_vs_sector_pct,nifty_trailing_63d_return_pct,stress_composite_at_entry
IBREALEST,participant_tilt_stress_gated,2023-03-31,2023-04-13,14.11834657272728,2.697331470787301,,11.421015101939979,,-4.569567368478921,34.19312169312169
COREPROTEC,vol_squeeze_breakout,2008-07-29,2008-08-07,1.474233181250007,7.971645762974799,,-6.4974125817247925,,-19.356173611779415,
COREPROTEC,vol_squeeze_breakout,2008-08-14,2008-08-26,19.64703028,-2.1035050894892438,,21.750535369489242,,-14.095430133586673,
COREPROTEC,vol_squeeze_breakout,2009-07-31,2009-08-11,7.763905082394367,-3.5609140614047297,,11.324819143799097,,26.61323356727381,
COREPROTEC,vol_squeeze_breakout,2010-03-03,2010-03-12,13.569424699130444,0.9610660167842511,,12.608358682346193,,1.649169421941643,
COREPROTEC,vol_squeeze_breakout,2010-06-29,2010-07-08,1.5756611472727142,0.7743310217554811,,0.8013301255172331,,-0.11971610181569226,60.91269841269841
INDIAINFO,vol_squeeze_breakout,2006-08-28,2006-09-06,-6.166235666407768,2.2389815059833618,,-8.40521717239113,,6.774872068564952,
INDIAINFO,vol_squeeze_breakout,2006-11-07,2006-11-16,16.052560693599993,2.0559394537676745,,13.996621239832319,,19.57975918784922,
INDIAINFO,vol_squeeze_breakout,2007-04-11,2007-04-12,-10.405070721346126,-0.849157961503122,,-9.555912759843004,,-3.0313300195812576,
INDIAINFO,vol_squeeze_breakout,2007-09-11,2007-09-20,12.45809110719999,5.570318319787426,,6.8877727874125645,,9.336137416272594,
INDIAINFO,vol_squeeze_breakout,2009-05-15,2009-05-19,46.98670420143566,17.616058175479687,,29.37064602595597,,30.987674140668187,
INDIAINFO,vol_squeeze_breakout,2010-09-21,2010-09-30,2.4008378200000067,0.3478087218445447,,2.053029098155462,,12.885227731700223,42.26190476190476
INDIAINFO,vol_squeeze_breakout,2011-06-13,2011-06-22,-2.014556681355917,-3.7298460640548647,,1.715289382698948,,0.6858937277911092,41.93121693121693
INDIAINFO,vol_squeeze_breakout,2011-06-28,2011-07-07,-0.7760923700000084,3.311813607920211,,-4.08790597792022,,-2.4959338872038273,37.698412698412696
COREPROTEC,price_action_long,2009-03-13,2009-03-24,17.933629728089887,8.070239955870173,,9.863389772219714,,0.1786766872973633,
COREPROTEC,price_action_long,2009-04-08,2009-04-17,34.244553834478715,1.2399228226566361,,33.00463101182208,,12.969940692428562,
COREPROTEC,price_action_long,2009-04-21,2009-04-23,-13.92681968209889,1.7353579175704903,,-15.66217759966938,,21.35516209296455,
COREPROTEC,price_action_long,2009-05-22,2009-06-02,-2.648290848748274,6.7653651055798125,,-9.413655954328087,,44.87131284820727,
COREPROTEC,price_action_long,2010-01-12,2010-01-21,-3.195872647121954,-2.231118975738855,,-0.9647536713830989,,4.505641077069655,
COREPROTEC,price_action_long,2010-02-04,2010-02-16,-1.701733024964267,0.21463877738450154,,-1.9163718023487686,,6.167107445622055,
COREPROTEC,price_action_long,2010-03-03,2010-03-12,13.569424699130444,0.9610660167842511,,12.608358682346193,,1.649169421941643,
COREPROTEC,price_action_long,2010-08-31,2010-09-09,14.178345105610688,4.398970827780246,,9.779374277830442,,5.711769885529794,69.64285714285715
COREPROTEC,price_action_long,2011-06-23,2011-07-04,2.002921161346256,6.212406015037586,,-4.20948485369133,,-2.9241366725970552,40.07936507936508
RUSHIL,price_action_long,2015-12-28,2015-12-31,-9.725861516918531,0.26750282329042196,,-9.993364340208952,,1.4484126984126933,50.661375661375665
RUSHIL,price_action_long,2016-04-25,2016-05-04,12.676188724193556,-1.8905035614031784,,14.566692285596735,,6.8568902190178305,32.804232804232804
RUSHIL,price_action_long,2016-05-25,2016-06-03,12.17381589327354,3.6030699819783463,,8.570745911295194,,10.333368095387074,34.92063492063492
RUSHIL,price_action_long,2016-06-07,2016-06-16,10.088277562085304,-1.5206043706790795,,11.608881932764383,,12.181005177198623,19.775132275132275
RUSHIL,price_action_long,2016-09-08,2016-09-20,0.0828110977687543,-1.9726333426417275,,2.055444440410482,,8.212811478233562,16.798941798941797
RUSHIL,price_action_long,2016-10-14,2016-10-25,5.596113326186306,1.2570776149311458,,4.3390357112551605,,0.7317173353049267,37.23544973544974
INDIAINFO,momentum,2006-10-03,2006-11-03,13.390561996566513,6.604381443298979,,6.786180553267534,,13.730425501409837,
INDIAINFO,momentum,2007-01-02,2007-02-02,1.078535951125611,4.39437041473274,,-3.3158344636071293,,12.197102260796534,
INDIAINFO,momentum,2007-03-01,2007-04-02,10.993677571999996,-4.659949622166248,,15.653627194166244,,-3.9733931315981796,
INDIAINFO,momentum,2007-05-03,2007-06-01,53.31936031351726,3.5221701579194686,,49.79719015559779,,0.07594570484847907,
INDIAINFO,momentum,2007-07-02,2007-07-31,3.0894575844734966,4.986380759200237,,-1.8969231747267408,,12.879590741976422,
INDIAINFO,momentum,2007-08-01,2007-08-31,-14.949336694818973,2.718685642624563,,-17.668022337443535,,5.549686084496086,
INDIAINFO,momentum,2007-09-03,2007-10-03,25.13858103700001,16.448963629253033,,8.689617407746976,,4.437012211060898,
INDIAINFO,momentum,2007-11-01,2007-11-30,15.070737982500011,-1.767678919960114,,16.838416902460125,,34.66434056033145,
INDIAINFO,momentum,2007-12-03,2008-01-03,49.08215736642687,5.346121057118514,,43.73603630930835,,30.93709884467266,
INDIAINFO,momentum,2008-02-01,2008-03-03,-3.9758071801661727,-6.850345573369698,,2.8745383932035256,,-10.36932775942283,
INDIAINFO,momentum,2008-04-01,2008-05-05,25.78502232657694,9.551539703136381,,16.23348262344056,,-22.79102727006158,
INDIAINFO,momentum,2008-06-02,2008-07-01,-32.70485408648649,-17.78314625706812,,-14.921707829418374,,-8.866114176937712,
INDIAINFO,momentum,2010-02-01,2010-03-04,0.5132893389121249,3.6849194848664224,,-3.1716301459542975,,1.5241994637536393,
JINDALSTEL,momentum,2005-11-01,2005-12-05,17.225518793194283,11.472373873439778,5.7106121053340715,5.753144919754504,11.514906687860211,2.9633304572907804,
JINDALSTEL,momentum,2006-07-03,2006-08-01,-0.3222452,-0.0999698503625801,-9.818211768882962,-0.2222753496374199,9.495966568882963,-7.838663917284549,
JINDALSTEL,momentum,2006-09-01,2006-10-03,15.254086494926035,3.9048741795106867,4.42887833940742,11.349212315415349,10.825208155518617,13.882949629555963,
JINDALSTEL,momentum,2007-04-02,2007-05-04,28.93750739439681,13.313243064729207,26.68677756750868,15.624264329667604,2.2507298268881293,-8.571428571428575,
JINDALSTEL,momentum,2007-06-01,2007-07-02,5.06562520671206,0.38863871725951515,3.58292397299332,4.676986489452545,1.4827012337187395,14.731797185806217,
JINDALSTEL,momentum,2007-08-01,2007-08-31,-7.139462381639607,2.718685642624563,2.9076910175387827,-9.858148024264171,-10.04715339917839,5.549686084496086,
JINDALSTEL,momentum,2007-09-03,2007-10-03,30.147897713997477,16.448963629253033,23.735562563358464,13.698934084744444,6.412335150639013,4.437012211060898,
JINDALSTEL,momentum,2008-02-01,2008-03-03,-2.1013418855280284,-6.850345573369698,1.0029800344200255,4.74900368784167,-3.104321919948054,-10.36932775942283,
JINDALSTEL,momentum,2009-06-01,2009-06-30,20.73373038751628,-5.271430432085545,-8.07736718377483,26.005160819601826,28.811097571291114,62.40239486609545,
JINDALSTEL,momentum,2009-08-03,2009-09-01,7.674256071622074,-1.8262126463740036,-0.06534226254534382,9.500468717996078,7.739598334167418,29.967586653977186,
JINDALSTEL,momentum,2009-10-01,2009-11-05,5.643152771779669,-6.252520463706313,-5.475991699789408,11.895673235485983,11.119144471569077,16.89044230083816,
JINDALSTEL,same_sector_pairing,2008-05-29,2008-06-02,7.217641422883304,-1.979194672512563,-3.512227927444827,9.196836095395867,10.72986935032813,-6.866597326553414,
JINDALSTEL,same_sector_pairing,2008-05-15,2008-05-23,4.497924743448285,-3.2979815258296186,-8.320633458324785,7.7959062692779035,12.81855820177307,-0.09960256623082753,
JINDALSTEL,same_sector_pairing,2008-09-15,2008-09-22,-7.449740448246153,3.6865624002553554,-3.364292563014352,-11.136302848501508,-4.085447885231801,-10.926189174412249,
JINDALSTEL,same_sector_pairing,2008-10-23,2008-11-03,21.32586317433628,3.4215041707014615,7.133953461105613,17.90435900363482,14.191909713230668,-30.587721987688976,
JINDALSTEL,same_sector_pairing,2009-03-30,2009-04-01,-1.6210598653658586,2.760102748350479,5.657012662393914,-4.381162613716338,-7.278072527759773,0.3200107793104534,
JINDALSTEL,same_sector_pairing,2009-06-01,2009-06-09,2.510605507627909,0.46491195150433207,-2.0538750522017883,2.045693556123577,4.564480559829697,62.40239486609545,
JINDALSTEL,same_sector_pairing,2009-09-15,2009-10-01,2.095699361635284,3.910181721551065,4.085348884222094,-1.8144823599157807,-1.9896495225868103,15.070600438915282,
JINDALSTEL,same_sector_pairing,2009-11-25,2009-12-01,-1.0374568395319042,0.27133163930510573,4.043635805180642,-1.3087884788370099,-5.081092644712546,14.70073763037647,
JINDALSTEL,same_sector_pairing,2010-10-04,2010-10-26,-2.892614780364858,-1.257417464221644,-1.8596568241565163,-1.635197316143214,-1.0329579562083417,16.456641551885486,42.989417989417994
JINDALSTEL,same_sector_pairing,2011-01-28,2011-02-01,-0.0382935205208733,-1.7225583483758578,-0.7806609129374329,1.6842648278549845,0.7423673924165596,-7.9421146684035655,51.91798941798942
JINDALSTEL,same_sector_pairing,2011-06-29,2011-07-01,2.6933553824478245,0.477640189627615,0.6915849252652387,2.2157151928202095,2.0017704571825856,-2.369102303729731,33.267195767195766
JINDALSTEL,same_sector_pairing,2011-08-01,2011-08-10,-9.530592873013704,-6.449390951276102,-6.785863033378338,-3.0812019217376028,-2.744729839635366,-0.3675175857616231,51.12433862433863
JINDALSTEL,same_sector_pairing,2011-10-07,2011-10-12,6.308856603413039,4.323605527766694,4.140199349199312,1.985251075646345,2.168657254213727,-13.108284670559678,74.66931216931218
JINDALSTEL,same_sector_pairing,2012-03-02,2012-03-07,-6.844613772734327,-2.591732206330999,-5.683131322598633,-4.252881566403328,-1.1614824501356944,8.558088659772922,43.386243386243386
JINDALSTEL,same_sector_pairing,2012-03-26,2012-04-02,0.3249072461111162,2.57800067512175,2.4389313703605544,-2.253093429010634,-2.114024124249438,9.975604582095876,43.452380952380956
JINDALSTEL,same_sector_pairing,2012-06-01,2012-06-22,-1.6806993142857158,6.288210508922676,2.752321657714505,-7.968909823208392,-4.433020972000221,-10.094332615316038,68.45238095238095
JINDALSTEL,same_sector_pairing,2012-06-04,2012-06-14,2.614412958823519,4.26163435874376,1.564692699184205,-1.647221399920241,1.049720259639314,-9.206610796385595,63.75661375661375
JINDALSTEL,same_sector_pairing,2013-02-19,2013-03-01,-7.909516094775724,-3.703890768894047,-10.799944271498903,-4.205625325881677,2.890428176723179,6.607676499358339,35.11904761904761
JINDALSTEL,same_sector_pairing,2013-10-04,2013-10-31,-0.1559038798833762,6.6333180979466055,8.46094987359188,-6.789221977829982,-8.616853753475256,2.3635828033755635,45.767195767195766
JINDALSTEL,same_sector_pairing,2014-02-10,2014-02-19,2.8241313335788893,1.6403868868166027,-1.714342968598958,1.1837444467622866,4.538474302177847,-0.41702309666382664,56.61375661375661
JINDALSTEL,same_sector_pairing,2014-07-10,2014-07-31,-6.657163456445648,2.0290046579234167,0.3498710356873095,-8.686168114369064,-7.0070344921329575,13.035003472714912,38.029100529100525
JINDALSTEL,same_sector_pairing,2015-03-24,2015-04-01,-2.044274286547505,0.5068536445469451,2.379401447203883,-2.55112793109445,-4.423675733751388,3.8625200603024767,60.84656084656084
JINDALSTEL,same_sector_pairing,2015-05-29,2015-06-01,-1.7874960213836513,-0.002371466514905496,-0.2524307585584766,-1.7851245548687458,-1.5350652628251746,-3.749101242852737,67.46031746031746
JINDALSTEL,same_sector_pairing,2015-05-04,2015-05-25,-2.105216225000005,0.45967906479915666,-2.128514358085757,-2.5648952897991615,0.023298133085752237,-6.493462768643743,72.55291005291006
JINDALSTEL,same_sector_pairing,2015-05-29,2015-06-01,-1.7874960213836513,-0.002371466514905496,-0.2524307585584766,-1.7851245548687458,-1.5350652628251746,-3.749101242852737,67.46031746031746
JINDALSTEL,same_sector_pairing,2015-08-14,2015-08-20,11.840998924286833,-1.7115588920649571,-1.317918512291097,13.55255781635179,13.15891743657793,1.828320742086631,63.6904761904762
JINDALSTEL,same_sector_pairing,2015-09-09,2015-09-18,3.220690772258079,2.0886092139257517,1.9308526203462744,1.1320815583323274,1.2898381519118047,-2.0581492941161628,82.73809523809523
JINDALSTEL,same_sector_pairing,2016-03-15,2016-03-31,-5.084654648355265,3.7235611076857023,2.3632362870149284,-8.808215756040967,-7.447890935370193,-2.4764544022588098,49.14021164021164
JINDALSTEL,same_sector_pairing,2016-06-10,2016-06-17,1.445627533025383,0.0018359740760365284,0.6285417052628203,1.4437915589493464,0.8170858277625627,9.147929942687671,32.473544973544975
JINDALSTEL,same_sector_pairing,2016-07-22,2016-08-01,24.510014464248705,1.1163536739567936,0.17010539754349183,23.39366079029191,24.339909066705214,8.735144906779713,32.67195767195767
JINDALSTEL,same_sector_pairing,2016-11-02,2016-11-11,-3.3914275007194354,-2.556964998825473,-1.5748568711486017,-0.8344625018939626,-1.8165706295708337,-1.7573820430864306,50.79365079365079
JINDALSTEL,same_sector_pairing,2016-11-25,2016-12-01,8.336726899923235,0.9686602664431776,0.9535414921317182,7.3680666334800575,7.383185407791517,-5.966404570554451,57.01058201058202
