strategy,symbol,n_trades,mean_net_pct,total_net_pct
"momentum (12-1 month, long-only, honest execution) [delivery/val]",NCC,4,9.349212840190146,37.396851360760586
"momentum (12-1 month, long-only, honest execution) [delivery/val]",NLCINDIA,1,1.1569603911111133,1.1569603911111133
"momentum (12-1 month, long-only, honest execution) [delivery/val]",NTPC,1,-3.545514140090087,-3.545514140090087
"momentum (12-1 month, long-only, honest execution) [delivery/val]",OBEROIRLTY,1,-17.95815425163043,-17.95815425163043
"momentum (12-1 month, long-only, honest execution) [delivery/val]",OFSS,1,-1.88103505706028,-1.88103505706028
"momentum (12-1 month, long-only, honest execution) [delivery/val]",OIL,1,-6.303825412903223,-6.303825412903223
"momentum (12-1 month, long-only, honest execution) [delivery/val]",OLECTRA,2,21.26096391182688,42.52192782365376
"momentum (12-1 month, long-only, honest execution) [delivery/val]",PAYTM,1,119.166841544496,119.166841544496
"momentum (12-1 month, long-only, honest execution) [delivery/val]",PCBL,3,7.950701533484936,23.85210460045481
"momentum (12-1 month, long-only, honest execution) [delivery/val]",PERSISTENT,1,4.9489967485668,4.9489967485668
"momentum (12-1 month, long-only, honest execution) [delivery/val]",PFC,5,4.629382690415503,23.146913452077516
"momentum (12-1 month, long-only, honest execution) [delivery/val]",PNB,2,25.768387836142914,51.53677567228583
"momentum (12-1 month, long-only, honest execution) [delivery/val]",POLICYBZR,4,17.715066090718942,70.86026436287577
"momentum (12-1 month, long-only, honest execution) [delivery/val]",POLYCAB,4,2.3092655456347284,9.237062182538914
"momentum (12-1 month, long-only, honest execution) [delivery/val]",PRESTIGE,3,-7.994650173965493,-23.983950521896478
"momentum (12-1 month, long-only, honest execution) [delivery/val]",RAILTEL,5,7.381525294788202,36.90762647394101
"momentum (12-1 month, long-only, honest execution) [delivery/val]",RBLBANK,1,-12.532959609053,-12.532959609053
"momentum (12-1 month, long-only, honest execution) [delivery/val]",RECLTD,5,5.330809150504653,26.654045752523263
"momentum (12-1 month, long-only, honest execution) [delivery/val]",RPOWER,2,-8.51209341208674,-17.02418682417348
"momentum (12-1 month, long-only, honest execution) [delivery/val]",RVNL,5,23.7980784431168,118.99039221558401
"momentum (12-1 month, long-only, honest execution) [delivery/val]",SJVN,5,2.5720978084705046,12.860489042352523
"momentum (12-1 month, long-only, honest execution) [delivery/val]",SOUTHBANK,2,0.09114136484289137,0.18228272968578274
"momentum (12-1 month, long-only, honest execution) [delivery/val]",SUPREMEIND,3,6.079141609021114,18.237424827063343
"momentum (12-1 month, long-only, honest execution) [delivery/val]",SWANENERGY,1,13.620075719363886,13.620075719363886
"momentum (12-1 month, long-only, honest execution) [delivery/val]",TATAMTRDVR,2,16.24529975519636,32.49059951039272
"momentum (12-1 month, long-only, honest execution) [delivery/val]",TEXRAIL,1,-4.005897958446603,-4.005897958446603
"momentum (12-1 month, long-only, honest execution) [delivery/val]",TRENT,3,2.491106388471132,7.473319165413396
"momentum (12-1 month, long-only, honest execution) [delivery/val]",TVSMOTOR,2,-6.592156807878948,-13.184313615757896
"momentum (12-1 month, long-only, honest execution) [delivery/val]",UCOBANK,2,13.300082803913908,26.600165607827815
"momentum (12-1 month, long-only, honest execution) [delivery/val]",UJJIVANSFB,2,-22.12811427912234,-44.25622855824468
"momentum (12-1 month, long-only, honest execution) [delivery/val]",UNIONBANK,2,14.341170206424449,28.682340412848898
"momentum (12-1 month, long-only, honest execution) [delivery/val]",ZENSARTECH,3,12.761649875094916,38.284949625284746
"momentum (12-1 month, long-only, honest execution) [delivery/val]",ZENTEC,1,-4.776242902464377,-4.776242902464377
"momentum (12-1 month, long-only, honest execution) [delivery/val]",ZOMATO,3,30.970780907269496,92.91234272180849
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",AARTIDRUGS,3,-1.6950915923157146,-5.085274776947144
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",AARTIIND,6,-0.4228222649798348,-2.536933589879009
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ABCAPITAL,2,-0.27320317546804485,-0.5464063509360897
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ABFRL,5,-1.8298121466510469,-9.149060733255235
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ACC,3,-1.4021177643948832,-4.20635329318465
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ADANIENT,3,-1.1455697797507594,-3.4367093392522783
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ADANIGREEN,2,4.142988050027157,8.285976100054315
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ADANIPORTS,2,-1.3115798126702143,-2.6231596253404286
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ADANITRANS,4,0.6715706282395695,2.686282512958278
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",AFFLE,2,3.9038713263741673,7.807742652748335
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",AJANTPHARM,4,5.07661317431592,20.30645269726368
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ALBK,1,-9.39826055030543,-9.39826055030543
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ALKEM,3,0.4583972372270512,1.3751917116811536
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",AMARAJABAT,2,1.2494630585118662,2.4989261170237325
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",AMBER,3,-2.4863146621286756,-7.458943986386027
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",AMBUJACEM,4,0.5166319374008266,2.0665277496033063
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ANGELONE,1,-7.193488345235836,-7.193488345235836
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",APLAPOLLO,3,-3.0883062329133657,-9.264918698740097
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",APLLTD,1,3.514128435958328,3.514128435958328
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",APOLLOHOSP,3,0.47801484139657796,1.434044524189734
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",APOLLOTYRE,1,1.2510916559999878,1.2510916559999878
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ARVIND,4,0.562897657175869,2.251590628703476
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ASHOKLEY,1,0.1873608093328354,0.1873608093328354
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ASIANPAINT,5,-1.4740192451605263,-7.370096225802632
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ASTRAL,3,2.9682555331038727,8.904766599311618
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ASTRAZEN,1,-8.05165221629388,-8.05165221629388
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ATGL,4,-1.1368269078743733,-4.547307631497493
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",AUBANK,3,7.182266957870336,21.54680087361101
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",AUROPHARMA,8,2.5033559166034087,20.02684733282727
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",AXISBANK,1,0.836685966250007,0.836685966250007
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",BAJAJ-AUTO,4,-1.6041265303657344,-6.4165061214629375
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",BAJAJFINSV,3,-2.030082450553254,-6.090247351659762
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",BAJAJHLDNG,4,0.7714878757774875,3.08595150310995
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",BAJFINANCE,6,-1.4916830565785137,-8.950098339471083
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",BALKRISIND,2,1.4881459133953454,2.976291826790691
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",BALRAMCHIN,3,0.12910795493848384,0.38732386481545156
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",BANDHANBNK,7,1.4094659905356004,9.866261933749202
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",BANKBARODA,4,2.3700878897396187,9.480351558958475
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",BANKINDIA,3,6.226557018187033,18.679671054561098
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",BATAINDIA,8,-0.6386592830409719,-5.109274264327775
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",BBTC,3,-3.0129642251908137,-9.038892675572441
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",BCG,6,-1.4501181758936628,-8.700709055361976
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",BDL,1,3.1469373370615443,3.1469373370615443
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",BEL,5,-4.113229920653476,-20.566149603267377
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",BERGEPAINT,3,0.14737670425898516,0.44213011277695546
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",BHARATFORG,2,-2.227963895083356,-4.455927790166712
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",BHARTIARTL,6,-1.0449134308670704,-6.269480585202423
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",BHEL,6,4.781282043758362,28.687692262550172
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",BIOCON,6,-0.48813011365086884,-2.928780681905213
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",BPCL,5,-2.000399565929655,-10.001997829648275
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",BRITANNIA,2,4.781506807714708,9.563013615429416
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",BSE,1,2.860926503143421,2.860926503143421
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",BSOFT,4,0.791708304474066,3.166833217896264
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",CADILAHC,2,2.0793874786933184,4.158774957386637
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",CAMS,2,-2.3159645245901452,-4.6319290491802905
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",CANBK,5,1.4594188463985873,7.297094231992936
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",CANFINHOME,1,9.278368011538472,9.278368011538472
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",CASTROLIND,3,-3.268034194090122,-9.804102582270366
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",CDSL,2,3.268660585938191,6.537321171876382
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",CEATLTD,2,3.968915847271731,7.937831694543462
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",CENTURYTEX,2,0.27200424899353415,0.5440084979870683
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",CESC,4,1.1575843101022794,4.630337240409117
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",CGPOWER,1,-15.61483722983272,-15.61483722983272
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",CHAMBLFERT,5,-1.0921845780803756,-5.460922890401878
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",CHENNPETRO,1,0.642454098550729,0.642454098550729
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",CHOLAFIN,3,1.8666430725781018,5.599929217734306
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",CIPLA,9,0.6384467608137392,5.746020847323653
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",COALINDIA,4,0.3792273494039185,1.516909397615674
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",COFORGE,2,7.36195840789193,14.72391681578386
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",COLPAL,2,-1.349187656831202,-2.698375313662404
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",CONCOR,3,-1.9525521854353451,-5.857656556306035
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",COROMANDEL,6,0.4924224210663925,2.954534526398355
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",CPSEETF,2,-1.202335311869808,-2.404670623739616
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",CROMPTON,9,-0.27913231510636227,-2.5121908359572607
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",CUB,5,3.970509377927833,19.852546889639164
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",CUMMINSIND,5,-0.629756308221243,-3.1487815411062146
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",DABUR,3,2.215385218018934,6.646155654056802
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",DCBBANK,5,-0.2509274521500629,-1.2546372607503145
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",DEEPAKFERT,3,0.08853641497715141,0.2656092449314542
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",DEEPAKNTR,1,-4.794663368268755,-4.794663368268755
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",DELTACORP,2,-0.6307041384437229,-1.2614082768874457
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",DEVYANI,3,-0.9875737208176149,-2.9627211624528447
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",DHFL,4,-11.463018078302252,-45.85207231320901
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",DISHTV,3,-0.1497033145608384,-0.4491099436825152
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",DIVISLAB,4,0.23677084230016016,0.9470833692006406
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",DIXON,2,-9.73313819608181,-19.46627639216362
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",DLF,2,2.8079742562938144,5.615948512587629
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",DMART,8,1.6337615304867161,13.070092243893729
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",DRREDDY,2,0.9497019247347553,1.8994038494695107
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",EASEMYTRIP,5,3.4682913704186165,17.34145685209308
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",EDELWEISS,3,3.2257268281996025,9.677180484598807
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",EICHERMOT,3,1.8491984265556172,5.547595279666852
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",EMAMILTD,1,2.3057259979142564,2.3057259979142564
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",EQUITAS,5,2.563906913908981,12.819534569544906
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ESCORTS,2,3.558597521827378,7.117195043654756
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",EXIDEIND,4,1.148254186880848,4.593016747523392
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",FEDERALBNK,4,3.1835991308249554,12.734396523299822
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",FINCABLES,1,4.644919438816253,4.644919438816253
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",FINEORG,1,15.545490928652576,15.545490928652576
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",FLUOROCHEM,4,-3.2535513816759023,-13.01420552670361
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",FORTIS,1,-3.002170973773008,-3.002170973773008
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",FRETAIL,4,-0.4894104134615447,-1.9576416538461787
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",FSL,1,1.0435088631167673,1.0435088631167673
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",GAIL,7,0.1648671574920635,1.1540701024444444
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",GLAND,9,-2.887580867136833,-25.988227804231496
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",GLENMARK,8,-0.46190095868270786,-3.695207669461663
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",GNFC,4,1.686732291172055,6.74692916468822
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",GODFRYPHLP,1,-6.292928514031966,-6.292928514031966
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",GODREJCP,6,0.9091287581201057,5.454772548720634
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",GODREJIND,2,0.29709340558702035,0.5941868111740407
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",GODREJPROP,5,1.6720225069991863,8.360112534995931
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",GOLDBEES,4,-3.3776031835473335,-13.510412734189334
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",GRANULES,4,0.923781468018152,3.695125872072608
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",GRAPHITE,1,-10.815037480679925,-10.815037480679925
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",GRASIM,2,3.1849100119507856,6.369820023901571
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",GRSE,1,1.7696860778562455,1.7696860778562455
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",GRUH,1,2.5263612422678667,2.5263612422678667
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",GSFC,1,-8.061808135390155,-8.061808135390155
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",GUJALKALI,2,-2.4515144335671106,-4.903028867134221
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",GUJGASLTD,3,0.532461032346761,1.5973830970402831
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",HAPPSTMNDS,2,-0.7125431811747482,-1.4250863623494965
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",HAVELLS,3,1.322370629925098,3.967111889775294
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",HBLPOWER,2,-3.8721863380865655,-7.744372676173131
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",HCC,1,1.0940154723404274,1.0940154723404274
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",HCLTECH,7,0.6723250714069307,4.706275499848514
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",HDFC,4,4.699127256884566,18.796509027538264
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",HDFCAMC,4,-2.432376603135904,-9.729506412543616
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",HDFCBANK,3,0.19539380788646263,0.5861814236593879
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",HDFCLIFE,4,0.32158200469736453,1.2863280187894581
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",HEROMOTOCO,7,-2.5754582642939794,-18.028207850057857
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",HEXAWARE,4,0.7663969201743877,3.0655876806975506
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",HFCL,2,0.6629246961539035,1.325849392307807
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",HINDALCO,1,-6.489114807241294,-6.489114807241294
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",HINDCOPPER,1,9.22153759854441,9.22153759854441
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",HINDPETRO,7,-1.9488262558334257,-13.64178379083398
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",HINDUNILVR,8,-0.24310726914755237,-1.944858153180419
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",HINDZINC,4,7.302599232056249,29.210396928224995
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",HSCL,2,0.007371012039270708,0.014742024078541416
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",IBREALEST,5,10.935959234811301,54.679796174056506
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",IBULHSGFIN,6,0.12190308191343124,0.7314184914805875
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",IBVENTURES,3,0.17494038174614537,0.5248211452384361
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ICICIBANK,2,-2.9682637777983647,-5.936527555596729
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ICICIGI,3,-0.7034757356345979,-2.1104272069037937
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ICICIPRULI,6,0.36408953896915114,2.1845372338149067
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",IDEA,5,-1.707034937687959,-8.535174688439795
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",IDFC,1,4.683422116176462,4.683422116176462
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",IDFCFIRSTB,1,1.8802484191176612,1.8802484191176612
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",IEX,6,2.71523191907046,16.29139151442276
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",IGL,4,1.4178593421594199,5.6714373686376796
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",INDHOTEL,7,-1.568257185200188,-10.977800296401316
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",INDIACEM,6,-1.7069864996635935,-10.24191899798156
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",INDIAMART,3,0.871261532824672,2.613784598474016
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",INDIANB,7,-0.4701490043785902,-3.2910430306501315
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",INDIGO,6,4.418540150687078,26.51124090412247
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",INDUSINDBK,2,-1.231490012974985,-2.46298002594997
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",INDUSTOWER,4,-0.3971805119407704,-1.5887220477630817
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",INFRATEL,5,1.475168518266326,7.3758425913316294
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",INFY,5,1.0591951596593032,5.295975798296516
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",INTELLECT,3,-0.9162058374968756,-2.7486175124906267
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",IOB,1,0.291564497131162,0.291564497131162
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",IOC,3,-1.5643909070418889,-4.693172721125666
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",IOLCP,2,0.918884843344248,1.837769686688496
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",IPCALAB,4,4.438115291261125,17.7524611650445
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",IRB,6,1.7508593020277294,10.505155812166377
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",IRCON,1,4.358053740625,4.358053740625
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",IRCTC,1,2.0847499968678567,2.0847499968678567
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",IRFC,1,1.8021458085106523,1.8021458085106523
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ISEC,3,-1.4160949357347217,-4.248284807204165
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ITC,5,-2.108183978547461,-10.540919892737307
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",J&KBANK,1,3.630007238749997,3.630007238749997
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",JAICORPLTD,2,5.19903487704847,10.39806975409694
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",JINDALSTEL,4,-0.8747824114940284,-3.4991296459761134
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",JISLJALEQS,1,-14.12506577414722,-14.12506577414722
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",JSWSTEEL,1,-1.5347176687929722,-1.5347176687929722
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",JUBILANT,1,-1.907219162923085,-1.907219162923085
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",JUBLFOOD,3,0.8143665002681306,2.443099500804392
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",JUSTDIAL,5,-0.5998524057443234,-2.999262028721617
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",KAJARIACER,2,4.917563177262863,9.835126354525727
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",KALYANKJIL,2,-2.5553261483881067,-5.110652296776213
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",KARURVYSYA,1,2.5218021725330484,2.5218021725330484
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",KOTAKBANK,3,-1.1215543660642922,-3.3646630981928767
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",KTKBANK,1,3.1231579638028237,3.1231579638028237
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",L&TFH,3,3.341424723099317,10.02427416929795
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",LALPATHLAB,1,-6.096550065459681,-6.096550065459681
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",LAURUSLABS,10,3.2318244933612577,32.318244933612576
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",LEMONTREE,1,4.337252411999997,4.337252411999997
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",LICHSGFIN,5,-0.5135155512911987,-2.567577756455994
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",LIQUIDBEES,8,0.09187747180959166,0.7350197744767333
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",LT,2,-1.8056646634421674,-3.6113293268843347
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",LTI,3,1.6348163263603979,4.904448979081193
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",LTTS,5,2.1190706196344338,10.595353098172168
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",LUPIN,10,-0.3563665440117118,-3.563665440117118
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",M&M,5,2.47447519974028,12.372375998701399
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",MAHABANK,2,7.7221053617882065,15.444210723576413
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",MAJESCO,1,39.02897412823529,39.02897412823529
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",MANAPPURAM,2,-1.0893139165065175,-2.178627833013035
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",MARICO,8,0.04377589729733189,0.3502071783786551
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",MARUTI,1,-0.8664435821880073,-0.8664435821880073
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",MAXHEALTH,2,11.65322905710087,23.30645811420174
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",MAZDOCK,2,7.3603078333618495,14.720615666723699
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",MCDOWELL-N,9,-0.6719208670731097,-6.047287803657987
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",MCX,8,1.4542843434859285,11.634274747887428
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",METROPOLIS,2,10.321662986150736,20.643325972301472
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",MFSL,4,2.9174592380282585,11.669836952113034
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",MGL,6,2.0347425063399576,12.208455038039746
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",MINDTREE,2,-3.4927372200203726,-6.985474440040745
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",MOTHERSUMI,1,1.319193601784875,1.319193601784875
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",MPHASIS,9,2.532063422817318,22.788570805355864
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",MRPL,2,-7.842715949818208,-15.685431899636416
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",MUTHOOTFIN,2,-4.014092964121889,-8.028185928243778
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",NATCOPHARM,1,0.3214411536458628,0.3214411536458628
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",NATIONALUM,1,-1.904596664342313,-1.904596664342313
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",NAUKRI,2,2.3609183107929788,4.7218366215859575
