amfi_code,scheme_name,amc_name,category,period_end,filing_date,average_aum_lakhs
101349,ICICI Prudential Nifty 50 Index Fund - Cumulative Option,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2008-02-29,2008-03-15,3979.51
106193,KOTAK GOLD ETF,Kotak Mahindra Mutual Fund,Other Scheme - Gold ETF,2008-02-29,2008-03-15,3198.6
106929,Kotak Nifty PSU Bank ETF,Kotak Mahindra Mutual Fund,Exchange Traded Funds (ETFs) - Equity ETF,2008-02-29,2008-03-15,6985.6
101199,LIC MF BSE Sensex Index Fund-Regular Plan-Growth,LIC Mutual Fund,Other Scheme - Index Funds,2008-02-29,2008-03-15,3078.08
101198,LIC MF BSE Sensex Index Fund-Regular Plan-IDCW,LIC Mutual Fund,Other Scheme - Index Funds,2008-02-29,2008-03-15,7492.87
101202,LIC MF Index Fund-Sensex Advantage-Dividend,LIC Mutual Fund,Other Scheme - Index Funds,2008-02-29,2008-03-15,379.95
101203,LIC MF Index Fund-Sensex Advantage-Growth,LIC Mutual Fund,Other Scheme - Index Funds,2008-02-29,2008-03-15,187.98
101201,LIC MF Nifty 50 Index Fund-Regular Plan-Growth,LIC Mutual Fund,Other Scheme - Index Funds,2008-02-29,2008-03-15,968.52
101200,LIC MF Nifty 50 Index Fund-Regular Plan-IDCW,LIC Mutual Fund,Other Scheme - Index Funds,2008-02-29,2008-03-15,55446.22
107015,R * Shares Gold ETF -Dividend Payout Option,Nippon India Mutual Fund,GOLD ETFs,2008-02-29,2008-03-15,14556.73
100153,Principal Nifty 100 Equal Weight Fund-Growth,Principal Mutual Fund,Other Scheme - Index Funds,2008-02-29,2008-03-15,1605.35
100152,Principal Nifty 100 Equal Weight Fund-Income Distribution CUM Capital Withdrawal,Principal Mutual Fund,Other Scheme - Index Funds,2008-02-29,2008-03-15,139.18
107693,Quantum Gold ETF,Quantum Mutual Fund,Other Scheme - Gold ETF,2008-02-29,2008-03-15,352.76
102272,SBI NIFTY INDEX FUND - REGULAR PLAN - GROWTH,SBI Mutual Fund,Other Scheme - Index Funds,2008-02-29,2008-03-15,1534.18
102273,SBI Nifty Index Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,Other Scheme - Index Funds,2008-02-29,2008-03-15,351.36
101659,Tata Nifty 50 Index Fund -Regular Plan,Tata Mutual Fund,Other Scheme - Index Funds,2008-02-29,2008-03-15,641.45
101746,Tata S&P BSE Sensex Index Fund -Regular Plan,Tata Mutual Fund,Other Scheme - Index Funds,2008-02-29,2008-03-15,632.49
105463,UTI GOLD Exchange Traded Fund,UTI Mutual Fund,Exchange Traded Funds (ETFs) - Gold ETF,2008-02-29,2008-03-15,15081.29
100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Other Scheme - Index Funds,2008-02-29,2008-03-15,18605.18
100823,UTI Nifty 50 Index Fund - Regular Plan - IDCW,UTI Mutual Fund,Other Scheme - Index Funds,2008-02-29,2008-03-15,60938.93
101898,UTI Sunder,UTI Mutual Fund,Other ETFs,2008-02-29,2008-03-15,1519.04
101314,Aditya Birla Sun Life Nifty 50 Index Fund - Growth - Regular Plan,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,2008-03-31,2008-04-15,1873.72
101313,Aditya Birla Sun Life Nifty 50 Index Fund -REGULAR - IDCW,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,2008-03-31,2008-04-15,1516.13
101296,Banking Index Benchmark Exchange Traded Scheme (Bank BeES),Benchmark Mutual Fund,Other ETFs,2008-03-31,2008-04-15,200803.3
105085,Gold Benchmark Exchange Traded Scheme (Gold BeES),Benchmark Mutual Fund,GOLD ETFs,2008-03-31,2008-04-15,16194.36
101884,Liquid Benchmark Exchange Traded Scheme (Liquid BeES),Benchmark Mutual Fund,Other ETFs,2008-03-31,2008-04-15,26575.55
101325,Nifty Benchmark Exchange Traded Scheme- Nifty BeES,Benchmark Mutual Fund,Other ETFs,2008-03-31,2008-04-15,42104.94
101621,Nifty Junior Benchmark Exchange Traded Scheme (Junior BeES),Benchmark Mutual Fund,Other ETFs,2008-03-31,2008-04-15,1758.92
106858,PSU Bank Benchmark Exchange Traded Scheme (PSU Bank BeES),Benchmark Mutual Fund,Other ETFs,2008-03-31,2008-04-15,27653.58
105067,Franklin India INDEX FUND- NSE NIFTY 50 INDEX FUND - IDCW,Franklin Templeton Mutual Fund,Other Scheme - Index Funds,2008-03-31,2008-04-15,3958.72
100484,Franklin India Index Fund- NSE Nifty 50 Index Fund - Growth,Franklin Templeton Mutual Fund,Other Scheme - Index Funds,2008-03-31,2008-04-15,5226.12
101281,HDFC BSE Sensex Index Fund - Growth Plan,HDFC Mutual Fund,Other Scheme - Index Funds,2008-03-31,2008-04-15,6653.12
101525,HDFC Nifty 50 Index Fund - Growth Plan,HDFC Mutual Fund,Other Scheme - Index Funds,2008-03-31,2008-04-15,3841.77
101705,ICICI Prudential BSE Sensex ETF,ICICI Prudential Mutual Fund,Other Scheme - Other  ETFs,2008-03-31,2008-04-15,87.0
101349,ICICI Prudential Nifty 50 Index Fund - Cumulative Option,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2008-03-31,2008-04-15,3691.6
106193,KOTAK GOLD ETF,Kotak Mahindra Mutual Fund,Other Scheme - Gold ETF,2008-03-31,2008-04-15,3467.4
106929,Kotak Nifty PSU Bank ETF,Kotak Mahindra Mutual Fund,Exchange Traded Funds (ETFs) - Equity ETF,2008-03-31,2008-04-15,5581.87
101199,LIC MF BSE Sensex Index Fund-Regular Plan-Growth,LIC Mutual Fund,Other Scheme - Index Funds,2008-03-31,2008-04-15,2854.28
101198,LIC MF BSE Sensex Index Fund-Regular Plan-IDCW,LIC Mutual Fund,Other Scheme - Index Funds,2008-03-31,2008-04-15,4611.92
101202,LIC MF Index Fund-Sensex Advantage-Dividend,LIC Mutual Fund,Other Scheme - Index Funds,2008-03-31,2008-04-15,307.67
101203,LIC MF Index Fund-Sensex Advantage-Growth,LIC Mutual Fund,Other Scheme - Index Funds,2008-03-31,2008-04-15,145.21
101201,LIC MF Nifty 50 Index Fund-Regular Plan-Growth,LIC Mutual Fund,Other Scheme - Index Funds,2008-03-31,2008-04-15,864.58
101200,LIC MF Nifty 50 Index Fund-Regular Plan-IDCW,LIC Mutual Fund,Other Scheme - Index Funds,2008-03-31,2008-04-15,44554.7
107015,R * Shares Gold ETF -Dividend Payout Option,Nippon India Mutual Fund,GOLD ETFs,2008-03-31,2008-04-15,14422.77
100153,Principal Nifty 100 Equal Weight Fund-Growth,Principal Mutual Fund,Other Scheme - Index Funds,2008-03-31,2008-04-15,1334.68
100152,Principal Nifty 100 Equal Weight Fund-Income Distribution CUM Capital Withdrawal,Principal Mutual Fund,Other Scheme - Index Funds,2008-03-31,2008-04-15,171.03
107693,Quantum Gold ETF,Quantum Mutual Fund,Other Scheme - Gold ETF,2008-03-31,2008-04-15,350.43
102272,SBI NIFTY INDEX FUND - REGULAR PLAN - GROWTH,SBI Mutual Fund,Other Scheme - Index Funds,2008-03-31,2008-04-15,1432.83
102273,SBI Nifty Index Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,Other Scheme - Index Funds,2008-03-31,2008-04-15,335.7
101659,Tata Nifty 50 Index Fund -Regular Plan,Tata Mutual Fund,Other Scheme - Index Funds,2008-03-31,2008-04-15,600.98
101746,Tata S&P BSE Sensex Index Fund -Regular Plan,Tata Mutual Fund,Other Scheme - Index Funds,2008-03-31,2008-04-15,576.44
105463,UTI GOLD Exchange Traded Fund,UTI Mutual Fund,Exchange Traded Funds (ETFs) - Gold ETF,2008-03-31,2008-04-15,16130.34
100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Other Scheme - Index Funds,2008-03-31,2008-04-15,16851.09
100823,UTI Nifty 50 Index Fund - Regular Plan - IDCW,UTI Mutual Fund,Other Scheme - Index Funds,2008-03-31,2008-04-15,49349.85
101898,UTI Sunder,UTI Mutual Fund,Other ETFs,2008-03-31,2008-04-15,1383.57
101314,Aditya Birla Sun Life Nifty 50 Index Fund - Growth - Regular Plan,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,2008-12-31,2009-01-15,1589.78
101313,Aditya Birla Sun Life Nifty 50 Index Fund -REGULAR - IDCW,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,2008-12-31,2009-01-15,1069.62
101296,Banking Index Benchmark Exchange Traded Scheme (Bank BeES),Benchmark Mutual Fund,Other ETFs,2008-12-31,2009-01-15,131589.12
105085,Gold Benchmark Exchange Traded Scheme (Gold BeES),Benchmark Mutual Fund,GOLD ETFs,2008-12-31,2009-01-15,27387.9
101884,Liquid Benchmark Exchange Traded Scheme (Liquid BeES),Benchmark Mutual Fund,Other ETFs,2008-12-31,2009-01-15,42750.96
101325,Nifty Benchmark Exchange Traded Scheme- Nifty BeES,Benchmark Mutual Fund,Other ETFs,2008-12-31,2009-01-15,12841.34
101621,Nifty Junior Benchmark Exchange Traded Scheme (Junior BeES),Benchmark Mutual Fund,Other ETFs,2008-12-31,2009-01-15,592.52
106858,PSU Bank Benchmark Exchange Traded Scheme (PSU Bank BeES),Benchmark Mutual Fund,Other ETFs,2008-12-31,2009-01-15,1598.85
105067,Franklin India INDEX FUND- NSE NIFTY 50 INDEX FUND - IDCW,Franklin Templeton Mutual Fund,Other Scheme - Index Funds,2008-12-31,2009-01-15,4116.65
100484,Franklin India Index Fund- NSE Nifty 50 Index Fund - Growth,Franklin Templeton Mutual Fund,Other Scheme - Index Funds,2008-12-31,2009-01-15,2599.16
101281,HDFC BSE Sensex Index Fund - Growth Plan,HDFC Mutual Fund,Other Scheme - Index Funds,2008-12-31,2009-01-15,4096.22
101525,HDFC Nifty 50 Index Fund - Growth Plan,HDFC Mutual Fund,Other Scheme - Index Funds,2008-12-31,2009-01-15,2461.54
101705,ICICI Prudential BSE Sensex ETF,ICICI Prudential Mutual Fund,Other Scheme - Other  ETFs,2008-12-31,2009-01-15,53.6
101349,ICICI Prudential Nifty 50 Index Fund - Cumulative Option,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2008-12-31,2009-01-15,3854.74
111356,ICICI Prudential Nifty Index Fund - Institutional Option I,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2008-12-31,2009-01-15,1.62
106193,KOTAK GOLD ETF,Kotak Mahindra Mutual Fund,Other Scheme - Gold ETF,2008-12-31,2009-01-15,5044.31
109010,Kotak BSE Sensex ETF,Kotak Mahindra Mutual Fund,Other Scheme - Other  ETFs,2008-12-31,2009-01-15,621.38
106929,Kotak Nifty PSU Bank ETF,Kotak Mahindra Mutual Fund,Exchange Traded Funds (ETFs) - Equity ETF,2008-12-31,2009-01-15,2908.94
101199,LIC MF BSE Sensex Index Fund-Regular Plan-Growth,LIC Mutual Fund,Other Scheme - Index Funds,2008-12-31,2009-01-15,1630.48
101198,LIC MF BSE Sensex Index Fund-Regular Plan-IDCW,LIC Mutual Fund,Other Scheme - Index Funds,2008-12-31,2009-01-15,602.32
101202,LIC MF Index Fund-Sensex Advantage-Dividend,LIC Mutual Fund,Other Scheme - Index Funds,2008-12-31,2009-01-15,185.77
101203,LIC MF Index Fund-Sensex Advantage-Growth,LIC Mutual Fund,Other Scheme - Index Funds,2008-12-31,2009-01-15,106.14
101201,LIC MF Nifty 50 Index Fund-Regular Plan-Growth,LIC Mutual Fund,Other Scheme - Index Funds,2008-12-31,2009-01-15,2315.74
101200,LIC MF Nifty 50 Index Fund-Regular Plan-IDCW,LIC Mutual Fund,Other Scheme - Index Funds,2008-12-31,2009-01-15,16543.13
108410,R * Shares Banking ETF -Dividend Payout Option,Nippon India Mutual Fund,Other ETFs,2008-12-31,2009-01-15,981.12
107015,R * Shares Gold ETF -Dividend Payout Option,Nippon India Mutual Fund,GOLD ETFs,2008-12-31,2009-01-15,19837.22
100153,Principal Nifty 100 Equal Weight Fund-Growth,Principal Mutual Fund,Other Scheme - Index Funds,2008-12-31,2009-01-15,1112.86
100152,Principal Nifty 100 Equal Weight Fund-Income Distribution CUM Capital Withdrawal,Principal Mutual Fund,Other Scheme - Index Funds,2008-12-31,2009-01-15,30617.87
107693,Quantum Gold ETF,Quantum Mutual Fund,Other Scheme - Gold ETF,2008-12-31,2009-01-15,703.88
108479,Quantum Nifty 50 ETF,Quantum Mutual Fund,Other Scheme - Other  ETFs,2008-12-31,2009-01-15,113.82
102272,SBI NIFTY INDEX FUND - REGULAR PLAN - GROWTH,SBI Mutual Fund,Other Scheme - Index Funds,2008-12-31,2009-01-15,1240.31
102273,SBI Nifty Index Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,Other Scheme - Index Funds,2008-12-31,2009-01-15,359.38
101659,Tata Nifty 50 Index Fund -Regular Plan,Tata Mutual Fund,Other Scheme - Index Funds,2008-12-31,2009-01-15,563.9
101746,Tata S&P BSE Sensex Index Fund -Regular Plan,Tata Mutual Fund,Other Scheme - Index Funds,2008-12-31,2009-01-15,441.56
105463,UTI GOLD Exchange Traded Fund,UTI Mutual Fund,Exchange Traded Funds (ETFs) - Gold ETF,2008-12-31,2009-01-15,18067.01
100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Other Scheme - Index Funds,2008-12-31,2009-01-15,9653.02
100823,UTI Nifty 50 Index Fund - Regular Plan - IDCW,UTI Mutual Fund,Other Scheme - Index Funds,2008-12-31,2009-01-15,7457.24
101898,UTI Sunder,UTI Mutual Fund,Other ETFs,2008-12-31,2009-01-15,649.1
101314,Aditya Birla Sun Life Nifty 50 Index Fund - Growth - Regular Plan,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,2009-01-31,2009-02-15,1621.3
101313,Aditya Birla Sun Life Nifty 50 Index Fund -REGULAR - IDCW,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,2009-01-31,2009-02-15,1095.63
101296,Banking Index Benchmark Exchange Traded Scheme (Bank BeES),Benchmark Mutual Fund,Other ETFs,2009-01-31,2009-02-15,102353.24
105085,Gold Benchmark Exchange Traded Scheme (Gold BeES),Benchmark Mutual Fund,GOLD ETFs,2009-01-31,2009-02-15,28219.18
101884,Liquid Benchmark Exchange Traded Scheme (Liquid BeES),Benchmark Mutual Fund,Other ETFs,2009-01-31,2009-02-15,36116.41
101325,Nifty Benchmark Exchange Traded Scheme- Nifty BeES,Benchmark Mutual Fund,Other ETFs,2009-01-31,2009-02-15,11853.86
101621,Nifty Junior Benchmark Exchange Traded Scheme (Junior BeES),Benchmark Mutual Fund,Other ETFs,2009-01-31,2009-02-15,609.08
106858,PSU Bank Benchmark Exchange Traded Scheme (PSU Bank BeES),Benchmark Mutual Fund,Other ETFs,2009-01-31,2009-02-15,1580.85
105067,Franklin India INDEX FUND- NSE NIFTY 50 INDEX FUND - IDCW,Franklin Templeton Mutual Fund,Other Scheme - Index Funds,2009-01-31,2009-02-15,4095.39
100484,Franklin India Index Fund- NSE Nifty 50 Index Fund - Growth,Franklin Templeton Mutual Fund,Other Scheme - Index Funds,2009-01-31,2009-02-15,2615.84
101281,HDFC BSE Sensex Index Fund - Growth Plan,HDFC Mutual Fund,Other Scheme - Index Funds,2009-01-31,2009-02-15,4021.68
101525,HDFC Nifty 50 Index Fund - Growth Plan,HDFC Mutual Fund,Other Scheme - Index Funds,2009-01-31,2009-02-15,2336.65
101705,ICICI Prudential BSE Sensex ETF,ICICI Prudential Mutual Fund,Other Scheme - Other  ETFs,2009-01-31,2009-02-15,52.79
101349,ICICI Prudential Nifty 50 Index Fund - Cumulative Option,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2009-01-31,2009-02-15,3355.0
111356,ICICI Prudential Nifty Index Fund - Institutional Option I,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2009-01-31,2009-02-15,3.3
106193,KOTAK GOLD ETF,Kotak Mahindra Mutual Fund,Other Scheme - Gold ETF,2009-01-31,2009-02-15,5015.14
109010,Kotak BSE Sensex ETF,Kotak Mahindra Mutual Fund,Other Scheme - Other  ETFs,2009-01-31,2009-02-15,602.55
106929,Kotak Nifty PSU Bank ETF,Kotak Mahindra Mutual Fund,Exchange Traded Funds (ETFs) - Equity ETF,2009-01-31,2009-02-15,2847.36
101199,LIC MF BSE Sensex Index Fund-Regular Plan-Growth,LIC Mutual Fund,Other Scheme - Index Funds,2009-01-31,2009-02-15,1608.7
101198,LIC MF BSE Sensex Index Fund-Regular Plan-IDCW,LIC Mutual Fund,Other Scheme - Index Funds,2009-01-31,2009-02-15,596.45
101202,LIC MF Index Fund-Sensex Advantage-Dividend,LIC Mutual Fund,Other Scheme - Index Funds,2009-01-31,2009-02-15,183.76
101203,LIC MF Index Fund-Sensex Advantage-Growth,LIC Mutual Fund,Other Scheme - Index Funds,2009-01-31,2009-02-15,108.67
101201,LIC MF Nifty 50 Index Fund-Regular Plan-Growth,LIC Mutual Fund,Other Scheme - Index Funds,2009-01-31,2009-02-15,2996.98
101200,LIC MF Nifty 50 Index Fund-Regular Plan-IDCW,LIC Mutual Fund,Other Scheme - Index Funds,2009-01-31,2009-02-15,15602.67
108410,R * Shares Banking ETF -Dividend Payout Option,Nippon India Mutual Fund,Other ETFs,2009-01-31,2009-02-15,968.64
107015,R * Shares Gold ETF -Dividend Payout Option,Nippon India Mutual Fund,GOLD ETFs,2009-01-31,2009-02-15,19865.93
100153,Principal Nifty 100 Equal Weight Fund-Growth,Principal Mutual Fund,Other Scheme - Index Funds,2009-01-31,2009-02-15,1117.04
100152,Principal Nifty 100 Equal Weight Fund-Income Distribution CUM Capital Withdrawal,Principal Mutual Fund,Other Scheme - Index Funds,2009-01-31,2009-02-15,4311.74
107693,Quantum Gold ETF,Quantum Mutual Fund,Other Scheme - Gold ETF,2009-01-31,2009-02-15,740.16
108479,Quantum Nifty 50 ETF,Quantum Mutual Fund,Other Scheme - Other  ETFs,2009-01-31,2009-02-15,112.46
102272,SBI NIFTY INDEX FUND - REGULAR PLAN - GROWTH,SBI Mutual Fund,Other Scheme - Index Funds,2009-01-31,2009-02-15,1218.45
102273,SBI Nifty Index Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,Other Scheme - Index Funds,2009-01-31,2009-02-15,346.65
101659,Tata Nifty 50 Index Fund -Regular Plan,Tata Mutual Fund,Other Scheme - Index Funds,2009-01-31,2009-02-15,549.63
101746,Tata S&P BSE Sensex Index Fund -Regular Plan,Tata Mutual Fund,Other Scheme - Index Funds,2009-01-31,2009-02-15,434.25
105463,UTI GOLD Exchange Traded Fund,UTI Mutual Fund,Exchange Traded Funds (ETFs) - Gold ETF,2009-01-31,2009-02-15,18324.3
100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Other Scheme - Index Funds,2009-01-31,2009-02-15,10575.41
100823,UTI Nifty 50 Index Fund - Regular Plan - IDCW,UTI Mutual Fund,Other Scheme - Index Funds,2009-01-31,2009-02-15,6868.69
101898,UTI Sunder,UTI Mutual Fund,Other ETFs,2009-01-31,2009-02-15,639.78
101314,Aditya Birla Sun Life Nifty 50 Index Fund - Growth - Regular Plan,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,2009-02-28,2009-03-15,1765.06
101313,Aditya Birla Sun Life Nifty 50 Index Fund -REGULAR - IDCW,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,2009-02-28,2009-03-15,1057.25
101296,Banking Index Benchmark Exchange Traded Scheme (Bank BeES),Benchmark Mutual Fund,Other ETFs,2009-02-28,2009-03-15,55906.25
105085,Gold Benchmark Exchange Traded Scheme (Gold BeES),Benchmark Mutual Fund,GOLD ETFs,2009-02-28,2009-03-15,30285.88
101884,Liquid Benchmark Exchange Traded Scheme (Liquid BeES),Benchmark Mutual Fund,Other ETFs,2009-02-28,2009-03-15,38220.59
101325,Nifty Benchmark Exchange Traded Scheme- Nifty BeES,Benchmark Mutual Fund,Other ETFs,2009-02-28,2009-03-15,12148.12
101621,Nifty Junior Benchmark Exchange Traded Scheme (Junior BeES),Benchmark Mutual Fund,Other ETFs,2009-02-28,2009-03-15,591.33
106858,PSU Bank Benchmark Exchange Traded Scheme (PSU Bank BeES),Benchmark Mutual Fund,Other ETFs,2009-02-28,2009-03-15,1455.96
105067,Franklin India INDEX FUND- NSE NIFTY 50 INDEX FUND - IDCW,Franklin Templeton Mutual Fund,Other Scheme - Index Funds,2009-02-28,2009-03-15,4095.25
100484,Franklin India Index Fund- NSE Nifty 50 Index Fund - Growth,Franklin Templeton Mutual Fund,Other Scheme - Index Funds,2009-02-28,2009-03-15,2678.92
101281,HDFC BSE Sensex Index Fund - Growth Plan,HDFC Mutual Fund,Other Scheme - Index Funds,2009-02-28,2009-03-15,3965.6
101525,HDFC Nifty 50 Index Fund - Growth Plan,HDFC Mutual Fund,Other Scheme - Index Funds,2009-02-28,2009-03-15,2325.41
101705,ICICI Prudential BSE Sensex ETF,ICICI Prudential Mutual Fund,Other Scheme - Other  ETFs,2009-02-28,2009-03-15,52.06
101349,ICICI Prudential Nifty 50 Index Fund - Cumulative Option,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2009-02-28,2009-03-15,3694.31
111356,ICICI Prudential Nifty Index Fund - Institutional Option I,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2009-02-28,2009-03-15,8.73
106193,KOTAK GOLD ETF,Kotak Mahindra Mutual Fund,Other Scheme - Gold ETF,2009-02-28,2009-03-15,5435.03
109010,Kotak BSE Sensex ETF,Kotak Mahindra Mutual Fund,Other Scheme - Other  ETFs,2009-02-28,2009-03-15,592.0
106929,Kotak Nifty PSU Bank ETF,Kotak Mahindra Mutual Fund,Exchange Traded Funds (ETFs) - Equity ETF,2009-02-28,2009-03-15,2585.89
101199,LIC MF BSE Sensex Index Fund-Regular Plan-Growth,LIC Mutual Fund,Other Scheme - Index Funds,2009-02-28,2009-03-15,1626.58
101198,LIC MF BSE Sensex Index Fund-Regular Plan-IDCW,LIC Mutual Fund,Other Scheme - Index Funds,2009-02-28,2009-03-15,591.4
101202,LIC MF Index Fund-Sensex Advantage-Dividend,LIC Mutual Fund,Other Scheme - Index Funds,2009-02-28,2009-03-15,182.19
101203,LIC MF Index Fund-Sensex Advantage-Growth,LIC Mutual Fund,Other Scheme - Index Funds,2009-02-28,2009-03-15,109.68
101201,LIC MF Nifty 50 Index Fund-Regular Plan-Growth,LIC Mutual Fund,Other Scheme - Index Funds,2009-02-28,2009-03-15,3027.75
101200,LIC MF Nifty 50 Index Fund-Regular Plan-IDCW,LIC Mutual Fund,Other Scheme - Index Funds,2009-02-28,2009-03-15,12074.5
108410,R * Shares Banking ETF -Dividend Payout Option,Nippon India Mutual Fund,Other ETFs,2009-02-28,2009-03-15,879.21
107015,R * Shares Gold ETF -Dividend Payout Option,Nippon India Mutual Fund,GOLD ETFs,2009-02-28,2009-03-15,20240.2
100153,Principal Nifty 100 Equal Weight Fund-Growth,Principal Mutual Fund,Other Scheme - Index Funds,2009-02-28,2009-03-15,1094.7
100152,Principal Nifty 100 Equal Weight Fund-Income Distribution CUM Capital Withdrawal,Principal Mutual Fund,Other Scheme - Index Funds,2009-02-28,2009-03-15,3512.24
107693,Quantum Gold ETF,Quantum Mutual Fund,Other Scheme - Gold ETF,2009-02-28,2009-03-15,801.5
108479,Quantum Nifty 50 ETF,Quantum Mutual Fund,Other Scheme - Other  ETFs,2009-02-28,2009-03-15,109.47
102272,SBI NIFTY INDEX FUND - REGULAR PLAN - GROWTH,SBI Mutual Fund,Other Scheme - Index Funds,2009-02-28,2009-03-15,1249.75
102273,SBI Nifty Index Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,Other Scheme - Index Funds,2009-02-28,2009-03-15,338.86
101659,Tata Nifty 50 Index Fund -Regular Plan,Tata Mutual Fund,Other Scheme - Index Funds,2009-02-28,2009-03-15,558.08
101746,Tata S&P BSE Sensex Index Fund -Regular Plan,Tata Mutual Fund,Other Scheme - Index Funds,2009-02-28,2009-03-15,427.55
105463,UTI GOLD Exchange Traded Fund,UTI Mutual Fund,Exchange Traded Funds (ETFs) - Gold ETF,2009-02-28,2009-03-15,19638.36
